#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#GOV_USES_BRIDE_PRICE;Must pay the bride price for marriage with a noblewoman;Doit payer une dot pour un mariage avec une femme noble;Muss den Brautpreis für die Ehe mit einer Edelfrau zahlen;;Debe pagar el precio de la novia por casarse con una mujer noble.;;;;;;;;;x
#CANCEL_PREGNANCY_EFFECT;The pregnancy of $CHARACTER|Y$ is canceled;La grossesse de $CHARACTER|Y$ est annulée;Die Schwangerschaft von $CHARACTER|Y$ wird abgebrochen;;Se cancela el embarazo de $CHARACTER|Y$;;;;;;;;;x
#INTERACTION_RELIGION_CANNOT_DEMAND_CONVERSION;§Y[Actor.GetTitledFirstName]§! is of a religion that allows demanding religious conversion;§Y[Actor.GetTitledFirstName]§! est d'une religion qui permet d'exiger une conversion religieuse;§Y[Actor.GetTitledFirstName]§! stammt aus einer Religion, die das Fordern von religiöser Konvertierung erlaubt;;§Y[Actor.GetTitledFirstName]§! pertenece a una religión que permite exigir la convención religiosa;;;;;;;;;x
#MODIFIER_MALE_OPINION;Male Opinion;Opinion de la part des hommes;Männliche Meinung;;Opinión masculina;;;;;;;;;x
#MODIFIER_FEMALE_OPINION;Female Opinion;Opinion de la part des femmes;Weibliche Meinung;;Opinión femenina;;;;;;;;;x
#MODULO_VARIABLE;Modulo §Y$VAR$§! by §Y$VALUE$§!;Modulo §Y$VAR$§! par §Y$VALUE$§!;Modulo §Y$VAR$§! mit §Y$VALUE$§!;;Modulo §Y$VAR$§! en §Y$VALUE$§!;;;;;;;;;x
#DOES_NOT_HAVE_CLAIM_PRESSED;Does NOT have a Pressed Claim on $TITLE$;N'a pas de revendication sur $TITLE$;Hat KEINEN Anspruch auf $TITLE$;;NO reclama derechos sobre $TITLE$;;;;;;;;;x
#HAS_CLAIM_PRESSED;Has a Pressed Claim on $TITLE$;A une revendication sur $TITLE$;Hat Anspruch auf $TITLE$;;Reclama derechos sobre $TITLE$;;;;;;;;;x
#HAS_NOT_STRONG_CLAIM_PRESSED;Does NOT have a Strong Pressed Claim on $TITLE$;N'a pas de revendication forte sur $TITLE$;Hat KEINEN starken Anspruch auf $TITLE$;;NO tiene derechos fuertes sobre $TITLE$;;;;;;;;;x
#HAS_STRONG_CLAIM_PRESSED;Has Strong Pressed Claim on $TITLE$;A une revendication forte sur $TITLE$;Hat starken Anspruch auf $TITLE$;;Tiene derechos fuertes sobre $TITLE$;;;;;;;;;x
#HAS_NOT_WEAK_CLAIM_PRESSED;Does NOT have a Weak Pressed Claim on $TITLE$;N'a pas de revendication faible sur $TITLE$;Hat KEINEN schwachen Anspruch auf $TITLE$;;NO tiene derechos débiles sobre $TITLE$;;;;;;;;;x
#HAS_WEAK_CLAIM_PRESSED;Has Weak Pressed Claim on $TITLE$;A une revendication faible sur $TITLE$;Hat schwachen Anspruch auf $TITLE$;;Tiene derechos débiles $TITLE$;;;;;;;;;x
EVTDESC6365;[From.GetSheHeCap] is so cute and fluffy, what would life even be like if I were to lose [From.GetHerHim]? I am not sure I could go on... I must do something about this and protect my beloved cat [From.GetBestName].;[From.GetIlElleCap] est si migno[From.GetNNne] et duveteu[From.GetXSe], que serait la vie si je devais [From.GetLeLa] perdre ? Je ne suis pas sûr[Root.Get_E] de pouvoir continuer... Je dois faire quelque chose à ce sujet et protéger mon chat bien-aimé [From.GetBestName].;[From.GetSheHeCap] ist so süß und flauschig, dass ich gar nicht daran denken möchte, wie das Leben wäre, wenn ich [From.Getihnsie] verlieren würde. Ich bin mir nicht sicher, ob ich dann weiterleben könnte... Ich muss etwas dagegen tun und meine geliebte Katze [From.GetBestName] beschützen.;;Es tan mon[From.GetOA] y achuchable, ¿cómo sería la vida si lo perdiera? No sé si podría seguir… ¡debo hacer algo al respecto y proteger a mi amad[From.GetOA] gat[From.GetOA], [From.GetBestName].;;;;;;;;;x
EVTOPTA6365;[From.GetSheHeCap] must lap up some of my immortal blood for protection.;[From.GetIlElleCap] doit laper de mon sang immortel pour sa protection.;[From.GetSheHeCap] muss zum Schutz etwas von meinem unsterblichen Blut lecken.;;Debe lamer algo de mi sangre inmortal para conseguir protección.;;;;;;;;;x
EVTOPTB6365;Only I shall have this great power!;Seul[Root.Get_E] moi aurais cet immense pouvoir !;Nur ich darf diese großartige Macht haben!;;¡Solo yo tendré este gran poder!;;;;;;;;;x
warrior_lodge_norse_real;The Wolf Warriors;Guerriers loups;Wolfskrieger;;los Guerreros lobo;;;;;;;;;x
warrior_lodge_norse_desc_real;The Wolf Warriors, or Úlfhéðnar as they call themselves, consist of ferocious men and women fighting for honor and recognition on the battlefield, as well as an ideal of bravery and companionship. In honor of Odin the Allfather, they wear their pelts into battle, and favor a spear in personal combat.;Les Guerriers loups, ou les Úlfhéðnar comme ils s'appellent eux-mêmes, se composent d'hommes et de femmes féroces luttant pour l'honneur et la reconnaissance, ainsi qu'un idéal de bravoure et de camaraderie. En l'honneur d'Odin le Père de tout, ils portent des peaux sur le champ de bataille et privilégient la lance en combat singulier.;Die Wolfskrieger oder auch Úlfhéðnar, wie sich selber nennen, bestehen aus wilden Männern und Frauen, die auf dem Schlachtfeld um Ehre und Anerkennung kämpfen und ein Ideal von Tapferkeit und Kameradschaft verfolgen. Zu Ehren von Odin dem Allvater tragen sie im Kampf ihre Pelze und bevorzugen einen Speer im Nahkampf.;;Los Guerreros lobo o Úlfhéðnar, como se llaman a sí mismos, son hombres y mujeres feroces que luchan por honor y reconocimiento en el campo de batalla, así como un ideal de valentía y compañerismo. En honor de Odín, Padre-de-todos, llevan pieles de lobo a la batalla, y favorecen la lanza en el combate personal.;;;;;;;;;x
warrior_lodge_norse_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
warrior_lodge_tengri_real;The Eagle Warriors;Guerriers aigles;Adlerkrieger;;los Guerreros águila;;;;;;;;;x
warrior_lodge_tengri_desc_real;The Eagle Warriors of the steppe carry on the ancient tradition of training and hunting with birds, the most prestigious type being the golden eagle. The hunters, also known as 'berkutchi', are said to only need three things in life: a fast horse, a faithful dog, and an eagle.;Les Guerriers aigles de la steppe perpétuent la tradition de dressage et de chasse aux oiseaux de proie, le plus prestigieux étant l'aigle royal. Les chasseurs, également connus sous le nom de « berkutchi », auraient seulement besoin de trois choses dans la vie : un cheval rapide, un chien fidèle et un aigle.;Die Adlerkrieger der Steppte schätzen die Tradition des Trainierens und der Jagd mit Vögeln. Sie sehen den Königsadler als den prestigeträchtigsten Vogel an. Von ihren Jägern, die auch "Berkutchi" genannt werden, erzählt man, dass sie nur drei Dinge im Leben brauchen: ein schnelles Pferd, einen treuen Hund und einen Adler. ;;Los Guerreros águila de la estepa continúan la antigua tradición de entrenar y cazar con aves, siendo el águila real la más prestigiosa de todas. Los cazadores, también conocidos como "berkutchi", solo necesitan tres cosas en la vida: un caballo rápido, un perro fiel y un águila.;;;;;;;;;x
warrior_lodge_tengri_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
warrior_lodge_baltic_real;The Band of Medeina;Bande de Medeina;Kult von Medaina;;la Banda de Medeina;;;;;;;;;x
warrior_lodge_baltic_desc_real;Worshiped by hunters and warriors alike, Medeina is the huntress goddess of the forest. Her followers wear wolf-pelts in her image and hold hares holy, as Medeina is known to send the animal out to lure away the unworthy, out of her domain. The warriors of Medeina have one simple calling: to protect the forest, their home and true legacy of their ancestors.;Adorée par les chasseurs et les guerriers, Medeina est la déesse chasseuse de la forêt. Ses adeptes portent des peaux de loups en son honneur et considèrent les lièvres comme sacrés, car elle est connue pour envoyer l'animal hors de son domaine afin d'attirer les indignes. Les guerriers de Medeina n'ont qu'un but : protéger la forêt, terre ancestrale et véritable héritage de leurs ancêtres.;Media ist die Jagdgöttin des Waldes und wird von Jägern und Kriegern gleichermaßen verehrt. Ihre Anhänger tragen Wolfspelze nach ihrem Abbild und halten Hasen für heilig, da Medeina dafür bekannt ist, Tiere dazu zu benutzen, um Unwürdige aus ihrem Reich zu locken. Die Krieger von Medeina haben eine einfache Berufung, nämlich den Wald, ihre Heimat und das wahre Vermächtnis ihrer Vorfahren zu schützen.;;Adorada por cazadores y guerreros por igual, Medeina es la diosa cazadora del bosque. Sus seguidores llevan pieles de lobo a su imagen y las liebres son sagradas para ellos, ya que se sabe que Medeina envía al animal para atraer a los indignos, fuera de su dominio. Los guerreros de Medeina tienen una simple vocación: proteger el bosque, su hogar y el verdadero legado de sus antepasados.;;;;;;;;;x
warrior_lodge_baltic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
warrior_lodge_finnish_real;The Followers of Otso;Fidèles d'Otso;Anhänger von Otso;;los Seguidores de Otso;;;;;;;;;x
warrior_lodge_finnish_desc_real;The Suomenusko Followers of Otso do not even utter the name of the sacred animal, but draw strength from worshiping the bear, calling it 'the King of the Forest'. After hunting one, a complex ritual must take place, wherein the bear is convinced that it was not slain, but died due to fault of its own, so that its hunters may don themselves in its fur.;Les adeptes suomenuskos d'Otso tirent leur force de l'adoration de l'ours, qu'ils appellent « le roi de la forêt ». Ils ne prononcent même pas son nom tant l'animal est sacré. Après en avoir chassé un, un rituel complexe doit avoir lieu visant à convaincre l'ours qu'il n'a pas été tué, mais qu'il est mort par sa propre faute, de sorte que ses chasseurs puissent revêtir sa fourrure.;Die suomenuskoischen Anhänger von Otso sprechen nicht einmal den Namen des heiligen Tieres aus, sondern schöpfen ihre Kraft aus der Verehrung des Bären und nennen ihn "den König des Waldes". Nach der Jagd muss ein komplexes Ritual durchgeführt werden, bei dem der Bär davon überzeugt wird, dass er nicht getötet wurde, sondern aufgrund des eigenen Verschuldens starb, damit sich seine Jäger selbst mit dem Fell bekleiden können.;;Los seguidores suomenuskos de Otso ni siquiera pronuncian el nombre del animal sagrado, sino que sacan la fuerza de adorar al oso, llamándolo "el Rey del Bosque". Tras cazar uno, debe tener lugar un complejo ritual, en el que se convence al oso de que no fue asesinado, sino que murió por su propia culpa, de modo que sus cazadores pueden ponerse su pelaje.;;;;;;;;;x
warrior_lodge_finnish_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
warrior_lodge_slavic_real;The Champions of Perun;Champions de Péroun;Champion von Perun;;los Campeones de Perún;;;;;;;;;x
warrior_lodge_slavic_desc_real;The valiant Champions of Perun, the Slavic god of thunder, strive to uphold an ideal of honor and guard their fellow men and women from wrongdoing. Their families are known to hang protective symbols of arrows and bolts by their houses, to grant their heroes luck on the battlefield and shield them from storms.;Les vaillants Champions de Péroun, le dieu slave du tonnerre, s'efforcent de défendre un idéal d'honneur et de protéger leurs semblables des actes répréhensibles. Leurs familles sont connues pour accrocher des symboles protecteurs de flèches et de carreaux à leurs maisons, pour porter chance à leurs héros sur le champ de bataille et les protéger des tempêtes.;Die tapferen Champion von Perun, dem slawischen Gott des Donners, bemühen sich ein Ideal von Ehre aufrechtzuerhalten und ihre Mitmenschen und Frauen vor Fehlverhalten zu schützen. Ihre Familien sind dafür bekannt, an ihren Häusern schützende Symbole von Pfeilen und Bolzen aufzuhängen, um ihren Helden Glück auf dem Schlachtfeld zu bringen und sie vor Stürmen zu schützen.;;Los valerosos campeones de Perún, el dios eslavo del trueno, se esfuerzan por defender un ideal de honor y proteger a sus semejantes del mal. Se sabe que sus familias cuelgan símbolos protectores de flechas y pernos en sus casas, para dar suerte a sus héroes en el campo de batalla y protegerlos de las tormentas.;;;;;;;;;x
warrior_lodge_slavic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
#warrior_lodge_west_african_real;The River Warriors;Guerriers du Fleuve;Flusskrieger;;los Guerreros del río;;;;;;;;;x
#warrior_lodge_west_african_desc_real;Occasionally spotted leaving offerings in the rain, the River Warriors fight and train in the name of Dongo, the father of storms and god of thunder. When charging into battle, they wear blue and are known to carry small fetish symbols close to their heart.;De temps en temps repérés laissant des offrandes sous la pluie, les Guerriers du Fleuve se battent et s'entraînent au nom de Dongo, le père des tempêtes et dieu du Tonnerre. Lors des batailles, ils s'habillent en bleu et portent de petits symboles fétiches près de leur coeur.;Die Flusskrieger kämpfen und trainieren im Namen von Yemoja, der Mutter aller Orisha und der Göttin des Ozeans. Sie werden gelegentlich dabei gesehen, dem Wasser Opfer zu bringen. Wenn sie in den Kampf ziehen, tragen sie Blau und sind bekannt dafür, kleine Fetische nahe ihres Herzens zu tragen.;;Vistos ocasionalmente dejando ofrendas en el agua, los Guerreros del río luchan y entrenan en el nombre de Yemoja, madre de todos los orishas y diosa del océano. Entran en batalla vestidos de azul y se sabe que llevan pequeños símbolos fetichistas cerca de su corazón.;;;;;;;;;x
warrior_lodge_west_african_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
#warrior_lodge_zun_real;The Fire Warriors;Guerriers du Feu;Feuerkrieger;;los Guerreros de fuego;;;;;;;;;x
#warrior_lodge_zun_desc_real;The Zun always watching, the Fire Warriors vow to be a strong as their scorching god in the sky. Spending long hours training and practicing with each other, clad in the colors of flame, they are known for their cool determination on the battlefield.;Zun veille. Les Guerriers du Feu promettent d'être aussi forts que leur dieu brûlant dans le ciel. Passant de longues heures à s'entraîner seuls ou en groupe, habillés aux couleurs des flammes, ils sont connus pour leur détermination sur le champ de bataille.;Die Zun, die immer zusehen, schwören, dass die Feuerkrieger so stark sind wie ihr brennender Gott am Himmel. Sie trainieren stundenlang miteinander und kleiden sich in den Farben der Flamme. Sie sind auch bekannt für ihre kühne Entschlossenheit auf dem Schlachtfeld. ;;Con Zun siempre atento, los Guerreros de fuego juran ser tan fuertes como su ardiente dios del cielo. Pasan largas horas entrenando y practicando entre ellos, vestidos con los colores de las llamas, son conocidos por su fría determinación en el campo de batalla.;;;;;;;;;x
warrior_lodge_zun_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
#warrior_lodge_bon_real;The Inspired Warriors;Guerriers Inspirés;Inspirierte Krieger;;los Guerreros inspirados;;;;;;;;;x
#warrior_lodge_bon_desc_real;The Inspired Warriors are the boon of a society of warrior clans surrounding the many Bön monasteries. Possessing a discipline as harsh as the environment of the mountainous plateau they inhabit, these fighters are from a superstitious community and will always make certain to perform the appropriate rites and sacrifices, before each battle.;Les Guerriers Inspirés sont la bénédiction d'une société de clans guerriers entourant les nombreux monastères bön. Possédant une discipline aussi dure que l'environnement du plateau montagneux qu'ils habitent, ces combattants appartiennent à une communauté superstitieuse et veilleront toujours à effectuer les rites et les sacrifices appropriés avant chaque bataille.;Die inspirierten Krieger sind eine Gesellschaft von Kriegerklans, die eine Bereicherung für die umliegenden Bön-Klöster darstellen. Diese Kämpfer haben eine Disziplin, die so hart wie die Umgebung der gebirgigen Hochebene ist, die sie bewohnen. Sie kommen aus einer abergläubischen Gemeinschaft und sorgen jederzeit dafür, dass vor einer jeden Schlacht die angemessenen Riten und Opfer gebracht werden.;;Los Guerreros inspirados son el regalo de una sociedad de clanes guerreros que rodean los muchos monasterios de Bön. Poseedores de una disciplina tan dura como el entorno de la meseta montañosa que habitan, estos luchadores pertenecen a una comunidad supersticiosa y antes de cada batalla e asegurarán de llevar a cabo los ritos y sacrificios apropiados.;;;;;;;;;x
warrior_lodge_bon_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
warrior_lodge_hellenic_real;The Olympian Champions;Champions de l'Olympe;Champion des Olymp;;los Campeones olímpicos;;;;;;;;;x
warrior_lodge_hellenic_desc_real;The Olympian Champions train hard and maintain an expert physique, not only for the purpose of battle, but for games of sport – participating is prestigious, and the most skillful of their community are adored by everyone, commoner and noble alike.;Les Champions de l'Olympe s'entraînent durement et garde une bonne condition physique, non seulement pour les batailles, mais aussi pour les jeux sportifs – y participer est prestigieux, et les plus talentueux de leur communauté sont adorés par tous, roturiers comme nobles.;Die Champions des Olymp trainieren hart und halten einen sportlichen Körperbau aufrecht. Dies dient nicht nur dem Zweck des Kampfes, sondern auch für Wettkämpfe, deren Teilnahme sehr prestigeträchtig ist. Die fähigsten unter ihnen werden von allen, ob bürgerlich oder Adel, gleichermaßen verehrt.;;Los Campeones Olímpicos entrenan duro y mantienen un físico experto, no solo con el propósito de la batalla, sino para los juegos de deporte -participar da prestigio, y los más hábiles de su comunidad son adorados por todos, plebeyos y nobles por igual.;;;;;;;;;x
warrior_lodge_hellenic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
has_liege_vassal_or_neighbor_of_tengri_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YTengri§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Ytengriste§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YTengrischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Ytengri§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_baltic_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YRomuva§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Yromuvienne§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YRomuvanischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Yromuva§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_finnish_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YSuomenusko§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Ysuomenusko§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YSuomenuskonischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Ysuomenusko§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_slavic_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YSlavic§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Yslave§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YSlawischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Yeslava§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_west_african_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YAfrican§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Yafricaine§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YWestafrikanischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Yafricana oriental§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_zun_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YZunist§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Yzuniste§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YZunistischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Yzunista§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_bon_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YBön§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Ybön§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YBönnischen§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Ybön§!\n;;;;;;;;;x
has_liege_vassal_or_neighbor_of_hellenic_religion_tt;Has a §YLiege§!, §YVassal§!, or a §Yneighboring ruler§! who follows the §YHellenic§! faith\n;A un §Yseigneur lige§!, un §Yvassal§! ou un §Yseigneur voisin§! qui suit la foi §Yhellénique§!\n;Hat einen §YLehnsherrn§!, §YVasallen§! oder §Ybenachbarten Herrscher§!, der dem §YHellenischenn§! Glauben folgt\n;;Tiene un §Yseñor§!, §Yvasallo§!, o §Ygobernante vecino§! que sigue la fe §Yhelénica§!\n;;;;;;;;;x
warrior_lodge_tengri_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_tengri_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_tengri_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_tengri_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_tengri_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_tengri_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_tengri_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_tengri_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_baltic_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_baltic_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_baltic_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_baltic_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_baltic_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_baltic_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_baltic_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_baltic_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_finnish_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_finnish_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_finnish_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_finnish_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_finnish_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_finnish_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_finnish_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_finnish_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_slavic_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_slavic_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_slavic_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_slavic_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_slavic_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_slavic_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_slavic_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_slavic_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_west_african_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_west_african_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_west_african_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_west_african_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_west_african_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_west_african_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_west_african_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_west_african_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_zun_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_zun_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_zun_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_zun_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_zun_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_zun_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_zun_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_zun_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_bon_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_bon_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_bon_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_bon_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_bon_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_bon_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_bon_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
warrior_lodge_bon_rank_4_male;Hero;Héros;Held;;Héroe;;;;;;;;;x
warrior_lodge_hellenic_rank_1_female;Fledgling;Novice;Grünschnabel;;Novata;;;;;;;;;x
warrior_lodge_hellenic_rank_2_female;Warrior;Guerrière;Kriegerin;;Guerrera;;;;;;;;;x
warrior_lodge_hellenic_rank_3_female;Veteran;Vétérane;Veteranin;;Veterana;;;;;;;;;x
warrior_lodge_hellenic_rank_4_female;Heroine;Héroïne;Heldin;;Heroína;;;;;;;;;x
warrior_lodge_hellenic_rank_1_male;Fledgling;Novice;Grünschnabel;;Novato;;;;;;;;;x
warrior_lodge_hellenic_rank_2_male;Warrior;Guerrier;Krieger;;Guerrero;;;;;;;;;x
warrior_lodge_hellenic_rank_3_male;Veteran;Vétéran;Veteran;;Veterano;;;;;;;;;x
